pair_id,batch,stratum,corpus,query_id,doc_id,selection_reason,annotator,label,shortlist_pick,notes
2a584887-901e-58f9-8a84-8665a51756c9__a85c9249-3e5a-5e35-b385-fd6c0c256611,1,generic,a2,2a584887-901e-58f9-8a84-8665a51756c9,a85c9249-3e5a-5e35-b385-fd6c0c256611,indomain_banded,yc,Potential Fit,1,
2a584887-901e-58f9-8a84-8665a51756c9__edf5f12c-6b49-5018-8981-835e1af8f088,1,generic,a2,2a584887-901e-58f9-8a84-8665a51756c9,edf5f12c-6b49-5018-8981-835e1af8f088,indomain_banded,yc,No Fit,0,
2a584887-901e-58f9-8a84-8665a51756c9__d0489049-41e0-554f-bdb5-86008d2b78e0,1,generic,a2,2a584887-901e-58f9-8a84-8665a51756c9,d0489049-41e0-554f-bdb5-86008d2b78e0,indomain_banded,yc,Potential Fit,0,
2a584887-901e-58f9-8a84-8665a51756c9__23c4cccc-81d7-51b4-8e59-44ab04bde71d,1,generic,a2,2a584887-901e-58f9-8a84-8665a51756c9,23c4cccc-81d7-51b4-8e59-44ab04bde71d,indomain_banded,yc,Potential Fit,0,
2a584887-901e-58f9-8a84-8665a51756c9__67f39fa8-f6ce-57f8-8abc-a7c1b8f7aff4,1,generic,a2,2a584887-901e-58f9-8a84-8665a51756c9,67f39fa8-f6ce-57f8-8abc-a7c1b8f7aff4,indomain_banded,yc,Potential Fit,0,
2a584887-901e-58f9-8a84-8665a51756c9__ccebb2eb-76ef-5756-b501-3291a1636eb1,1,generic,a2,2a584887-901e-58f9-8a84-8665a51756c9,ccebb2eb-76ef-5756-b501-3291a1636eb1,indomain_banded,yc,Potential Fit,0,
542c1d55-03ef-59a3-b099-ea6c826fc3da__27c48f67-5206-507e-8a5b-f34054e2075d,1,generic,a2,542c1d55-03ef-59a3-b099-ea6c826fc3da,27c48f67-5206-507e-8a5b-f34054e2075d,indomain_banded,yc,Good Fit,1,
542c1d55-03ef-59a3-b099-ea6c826fc3da__22bbac82-4f0d-5a9f-bcf3-bc35fc328150,1,generic,a2,542c1d55-03ef-59a3-b099-ea6c826fc3da,22bbac82-4f0d-5a9f-bcf3-bc35fc328150,indomain_banded,yc,Potential Fit,0,
542c1d55-03ef-59a3-b099-ea6c826fc3da__91b5fdb2-6870-5ac3-89a2-5ddefd2a9ebc,1,generic,a2,542c1d55-03ef-59a3-b099-ea6c826fc3da,91b5fdb2-6870-5ac3-89a2-5ddefd2a9ebc,indomain_banded,yc,Good Fit,0,
542c1d55-03ef-59a3-b099-ea6c826fc3da__7a6b0a02-4c09-5729-92f1-d22663c60c7f,1,generic,a2,542c1d55-03ef-59a3-b099-ea6c826fc3da,7a6b0a02-4c09-5729-92f1-d22663c60c7f,indomain_banded,yc,Potential Fit,0,
542c1d55-03ef-59a3-b099-ea6c826fc3da__0916066e-ccdd-5909-b378-7740f8e48006,1,generic,a2,542c1d55-03ef-59a3-b099-ea6c826fc3da,0916066e-ccdd-5909-b378-7740f8e48006,indomain_banded,yc,Potential Fit,0,
542c1d55-03ef-59a3-b099-ea6c826fc3da__d607310d-4c64-53dd-8195-300d96710218,1,generic,a2,542c1d55-03ef-59a3-b099-ea6c826fc3da,d607310d-4c64-53dd-8195-300d96710218,indomain_banded,yc,No Fit,0,
542c1d55-03ef-59a3-b099-ea6c826fc3da__8eb3f8ef-26fb-5d81-832b-5f5c9dfb7611,1,generic,a2,542c1d55-03ef-59a3-b099-ea6c826fc3da,8eb3f8ef-26fb-5d81-832b-5f5c9dfb7611,indomain_banded,yc,Potential Fit,0,
542c1d55-03ef-59a3-b099-ea6c826fc3da__236d208b-d8fd-5eea-a32e-eb53ac5210c5,1,generic,a2,542c1d55-03ef-59a3-b099-ea6c826fc3da,236d208b-d8fd-5eea-a32e-eb53ac5210c5,indomain_banded,yc,Potential Fit,0,
542c1d55-03ef-59a3-b099-ea6c826fc3da__298f675d-239c-58a2-ad84-c824be14cd62,1,generic,a2,542c1d55-03ef-59a3-b099-ea6c826fc3da,298f675d-239c-58a2-ad84-c824be14cd62,indomain_banded,yc,No Fit,0,
542c1d55-03ef-59a3-b099-ea6c826fc3da__314931c8-37a1-5a87-9b72-bd0d0513e55d,1,generic,a2,542c1d55-03ef-59a3-b099-ea6c826fc3da,314931c8-37a1-5a87-9b72-bd0d0513e55d,indomain_banded,yc,No Fit,0,
846f2d8b-b721-5258-a3e4-720495320e78__cfeb4920-f241-506a-9718-23e4a8037a4e,1,generic,a2,846f2d8b-b721-5258-a3e4-720495320e78,cfeb4920-f241-506a-9718-23e4a8037a4e,indomain_banded,yc,Good Fit,1,
846f2d8b-b721-5258-a3e4-720495320e78__db861200-6524-5ea4-99e0-081ad801db60,1,generic,a2,846f2d8b-b721-5258-a3e4-720495320e78,db861200-6524-5ea4-99e0-081ad801db60,indomain_banded,yc,Good Fit,0,
846f2d8b-b721-5258-a3e4-720495320e78__4ba34626-98a9-5f87-8656-cb6145ea093f,1,generic,a2,846f2d8b-b721-5258-a3e4-720495320e78,4ba34626-98a9-5f87-8656-cb6145ea093f,indomain_banded,yc,Good Fit,0,
846f2d8b-b721-5258-a3e4-720495320e78__59b89710-06e3-560a-81ee-d3d663759758,1,generic,a2,846f2d8b-b721-5258-a3e4-720495320e78,59b89710-06e3-560a-81ee-d3d663759758,indomain_banded,yc,Good Fit,0,
846f2d8b-b721-5258-a3e4-720495320e78__fac3c719-b829-5934-a5e3-9447587b1012,1,generic,a2,846f2d8b-b721-5258-a3e4-720495320e78,fac3c719-b829-5934-a5e3-9447587b1012,indomain_banded,yc,No Fit,0,
846f2d8b-b721-5258-a3e4-720495320e78__f2cc0a64-4ac4-54f4-bdd9-c42dd1681519,1,generic,a2,846f2d8b-b721-5258-a3e4-720495320e78,f2cc0a64-4ac4-54f4-bdd9-c42dd1681519,indomain_banded,yc,Good Fit,0,
846f2d8b-b721-5258-a3e4-720495320e78__9b261f5c-4411-5cbf-bcad-3a147596f16c,1,generic,a2,846f2d8b-b721-5258-a3e4-720495320e78,9b261f5c-4411-5cbf-bcad-3a147596f16c,indomain_banded,yc,Good Fit,0,
846f2d8b-b721-5258-a3e4-720495320e78__d3a1a42f-dd89-50b1-9319-0eece9bcdcae,1,generic,a2,846f2d8b-b721-5258-a3e4-720495320e78,d3a1a42f-dd89-50b1-9319-0eece9bcdcae,indomain_banded,yc,Good Fit,0,
846f2d8b-b721-5258-a3e4-720495320e78__50ac008f-33b6-5459-bdc6-2f4907e381fb,1,generic,a2,846f2d8b-b721-5258-a3e4-720495320e78,50ac008f-33b6-5459-bdc6-2f4907e381fb,indomain_banded,yc,Good Fit,0,
846f2d8b-b721-5258-a3e4-720495320e78__783c0f1b-d696-5931-a791-f132a31b685c,1,generic,a2,846f2d8b-b721-5258-a3e4-720495320e78,783c0f1b-d696-5931-a791-f132a31b685c,indomain_banded,yc,Good Fit,0,
7a745ba8-00d8-59b8-8e7e-3a45a7f5cc76__a8762459-a7d1-58f8-98db-112f551f4b1f,1,generic,a2,7a745ba8-00d8-59b8-8e7e-3a45a7f5cc76,a8762459-a7d1-58f8-98db-112f551f4b1f,indomain_banded,yc,Potential Fit,0,
7a745ba8-00d8-59b8-8e7e-3a45a7f5cc76__a3b3b297-8317-58fb-808a-6353617bab2a,1,generic,a2,7a745ba8-00d8-59b8-8e7e-3a45a7f5cc76,a3b3b297-8317-58fb-808a-6353617bab2a,indomain_banded,yc,Good Fit,0,
7a745ba8-00d8-59b8-8e7e-3a45a7f5cc76__1b1eb6ba-e6e2-5c70-b995-f9c8d6d999bb,1,generic,a2,7a745ba8-00d8-59b8-8e7e-3a45a7f5cc76,1b1eb6ba-e6e2-5c70-b995-f9c8d6d999bb,indomain_banded,yc,No Fit,0,
7a745ba8-00d8-59b8-8e7e-3a45a7f5cc76__1bb73e8d-52bd-5d16-a188-3f8536e1f24d,1,generic,a2,7a745ba8-00d8-59b8-8e7e-3a45a7f5cc76,1bb73e8d-52bd-5d16-a188-3f8536e1f24d,indomain_banded,yc,Potential Fit,0,
7a745ba8-00d8-59b8-8e7e-3a45a7f5cc76__dbe3cd59-1857-5c97-a622-eff89497e87b,1,generic,a2,7a745ba8-00d8-59b8-8e7e-3a45a7f5cc76,dbe3cd59-1857-5c97-a622-eff89497e87b,indomain_banded,yc,No Fit,0,
7a745ba8-00d8-59b8-8e7e-3a45a7f5cc76__1f6d4217-09c5-5ff1-bfae-80e7922e3c18,1,generic,a2,7a745ba8-00d8-59b8-8e7e-3a45a7f5cc76,1f6d4217-09c5-5ff1-bfae-80e7922e3c18,indomain_banded,yc,Potential Fit,0,
7a745ba8-00d8-59b8-8e7e-3a45a7f5cc76__45331c47-3003-5aee-b4f9-3207bfd9d1ee,1,generic,a2,7a745ba8-00d8-59b8-8e7e-3a45a7f5cc76,45331c47-3003-5aee-b4f9-3207bfd9d1ee,indomain_banded,yc,Good Fit,1,
7a745ba8-00d8-59b8-8e7e-3a45a7f5cc76__2a7b260a-1fb4-53be-9196-10d0e4bdd298,1,generic,a2,7a745ba8-00d8-59b8-8e7e-3a45a7f5cc76,2a7b260a-1fb4-53be-9196-10d0e4bdd298,indomain_banded,yc,Good Fit,0,
7a745ba8-00d8-59b8-8e7e-3a45a7f5cc76__8b78847e-84a4-516e-aa13-6d2bbcbdc96b,1,generic,a2,7a745ba8-00d8-59b8-8e7e-3a45a7f5cc76,8b78847e-84a4-516e-aa13-6d2bbcbdc96b,indomain_banded,yc,Good Fit,0,
7a745ba8-00d8-59b8-8e7e-3a45a7f5cc76__9f02c613-ceaa-50bc-b4b8-0d06d47056bb,1,generic,a2,7a745ba8-00d8-59b8-8e7e-3a45a7f5cc76,9f02c613-ceaa-50bc-b4b8-0d06d47056bb,indomain_banded,yc,No Fit,0,
7ed77b7f-4356-5aa7-9472-16949c00aafb__9938e1a6-2e20-5f32-a79c-141fd509e01f,1,generic,a2,7ed77b7f-4356-5aa7-9472-16949c00aafb,9938e1a6-2e20-5f32-a79c-141fd509e01f,indomain_banded,yc,Good Fit,1,
7ed77b7f-4356-5aa7-9472-16949c00aafb__7eadbc50-8219-514d-b92f-a3fb08bc5f4a,1,generic,a2,7ed77b7f-4356-5aa7-9472-16949c00aafb,7eadbc50-8219-514d-b92f-a3fb08bc5f4a,indomain_banded,yc,No Fit,0,
7ed77b7f-4356-5aa7-9472-16949c00aafb__1e11a0d9-a9b0-5d7a-9d59-6669eeb8a44a,1,generic,a2,7ed77b7f-4356-5aa7-9472-16949c00aafb,1e11a0d9-a9b0-5d7a-9d59-6669eeb8a44a,indomain_banded,yc,Potential Fit,0,
7ed77b7f-4356-5aa7-9472-16949c00aafb__18923514-2019-5b6c-83d8-0ab19541ad92,1,generic,a2,7ed77b7f-4356-5aa7-9472-16949c00aafb,18923514-2019-5b6c-83d8-0ab19541ad92,indomain_banded,yc,No Fit,0,
7ed77b7f-4356-5aa7-9472-16949c00aafb__ea6e7da5-eebb-5d61-8374-1781c29b441b,1,generic,a2,7ed77b7f-4356-5aa7-9472-16949c00aafb,ea6e7da5-eebb-5d61-8374-1781c29b441b,indomain_banded,yc,Potential Fit,0,
7ed77b7f-4356-5aa7-9472-16949c00aafb__1095b1de-d172-569b-ac02-1df8c76dbeea,1,generic,a2,7ed77b7f-4356-5aa7-9472-16949c00aafb,1095b1de-d172-569b-ac02-1df8c76dbeea,indomain_banded,yc,Potential Fit,0,
7ed77b7f-4356-5aa7-9472-16949c00aafb__70d5de6e-b819-57c4-a518-e2130d17ede6,1,generic,a2,7ed77b7f-4356-5aa7-9472-16949c00aafb,70d5de6e-b819-57c4-a518-e2130d17ede6,indomain_banded,yc,No Fit,0,
7ed77b7f-4356-5aa7-9472-16949c00aafb__75a00c43-a33f-5343-9941-b9122118a777,1,generic,a2,7ed77b7f-4356-5aa7-9472-16949c00aafb,75a00c43-a33f-5343-9941-b9122118a777,indomain_banded,yc,No Fit,0,
7ed77b7f-4356-5aa7-9472-16949c00aafb__1675d485-7aa3-5621-9d7b-aaa1097dfa76,1,generic,a2,7ed77b7f-4356-5aa7-9472-16949c00aafb,1675d485-7aa3-5621-9d7b-aaa1097dfa76,indomain_banded,yc,No Fit,0,
7ed77b7f-4356-5aa7-9472-16949c00aafb__05933697-619b-559f-b28b-b8cabfb6a456,1,generic,a2,7ed77b7f-4356-5aa7-9472-16949c00aafb,05933697-619b-559f-b28b-b8cabfb6a456,indomain_banded,yc,No Fit,0,
3c8ad2c1-6595-5e4a-8c02-75503dd4fd53__23944221-e49c-5528-b229-24497428a2d6,1,generic,a2,3c8ad2c1-6595-5e4a-8c02-75503dd4fd53,23944221-e49c-5528-b229-24497428a2d6,indomain_banded,yc,No Fit,0,
3c8ad2c1-6595-5e4a-8c02-75503dd4fd53__260abe2a-3d74-5997-a5f1-57ef63d1899e,1,generic,a2,3c8ad2c1-6595-5e4a-8c02-75503dd4fd53,260abe2a-3d74-5997-a5f1-57ef63d1899e,indomain_banded,yc,No Fit,0,
3c8ad2c1-6595-5e4a-8c02-75503dd4fd53__7a7d9e1a-2c3e-54c8-9f39-b88aeec39917,1,generic,a2,3c8ad2c1-6595-5e4a-8c02-75503dd4fd53,7a7d9e1a-2c3e-54c8-9f39-b88aeec39917,indomain_banded,yc,Good Fit,1,
3c8ad2c1-6595-5e4a-8c02-75503dd4fd53__083eec5e-c91c-5445-8de0-184c6c9297b0,1,generic,a2,3c8ad2c1-6595-5e4a-8c02-75503dd4fd53,083eec5e-c91c-5445-8de0-184c6c9297b0,indomain_banded,yc,No Fit,0,
3c8ad2c1-6595-5e4a-8c02-75503dd4fd53__e79eabb1-1b33-5624-b7a9-9cdc924dec67,1,generic,a2,3c8ad2c1-6595-5e4a-8c02-75503dd4fd53,e79eabb1-1b33-5624-b7a9-9cdc924dec67,indomain_banded,yc,Potential Fit,0,
3c8ad2c1-6595-5e4a-8c02-75503dd4fd53__e41488b1-d27e-58ab-bb1d-ef537f133ecf,1,generic,a2,3c8ad2c1-6595-5e4a-8c02-75503dd4fd53,e41488b1-d27e-58ab-bb1d-ef537f133ecf,indomain_banded,yc,No Fit,0,
3c8ad2c1-6595-5e4a-8c02-75503dd4fd53__6a80bfcb-0b3e-57a1-b723-2e2809fbcf9a,1,generic,a2,3c8ad2c1-6595-5e4a-8c02-75503dd4fd53,6a80bfcb-0b3e-57a1-b723-2e2809fbcf9a,indomain_banded,yc,No Fit,0,
3c8ad2c1-6595-5e4a-8c02-75503dd4fd53__a3bb3bfc-ac50-5907-91fc-bfa93bb8d722,1,generic,a2,3c8ad2c1-6595-5e4a-8c02-75503dd4fd53,a3bb3bfc-ac50-5907-91fc-bfa93bb8d722,indomain_banded,yc,No Fit,0,
3c8ad2c1-6595-5e4a-8c02-75503dd4fd53__e6c86183-c1f8-549a-9c04-d50057051af4,1,generic,a2,3c8ad2c1-6595-5e4a-8c02-75503dd4fd53,e6c86183-c1f8-549a-9c04-d50057051af4,indomain_banded,yc,No Fit,0,
3c8ad2c1-6595-5e4a-8c02-75503dd4fd53__ce8cc4e8-0ff5-512f-917b-7b4006ccaad3,1,generic,a2,3c8ad2c1-6595-5e4a-8c02-75503dd4fd53,ce8cc4e8-0ff5-512f-917b-7b4006ccaad3,indomain_banded,yc,Good Fit,0,
861ed520-1b5f-5cee-9b5c-aa87612c237f__deb09834-1f9c-5070-8d44-d06796c64826,1,generic,a2,861ed520-1b5f-5cee-9b5c-aa87612c237f,deb09834-1f9c-5070-8d44-d06796c64826,indomain_banded,yc,Good Fit,1,
861ed520-1b5f-5cee-9b5c-aa87612c237f__bf8879ee-a6d1-544f-a086-1b3361bff19e,1,generic,a2,861ed520-1b5f-5cee-9b5c-aa87612c237f,bf8879ee-a6d1-544f-a086-1b3361bff19e,indomain_banded,yc,Potential Fit,0,
861ed520-1b5f-5cee-9b5c-aa87612c237f__4e1676e0-762f-55bc-875c-02579d612187,1,generic,a2,861ed520-1b5f-5cee-9b5c-aa87612c237f,4e1676e0-762f-55bc-875c-02579d612187,indomain_banded,yc,No Fit,0,
861ed520-1b5f-5cee-9b5c-aa87612c237f__55801404-ab1b-5a30-8cea-276434fd9cad,1,generic,a2,861ed520-1b5f-5cee-9b5c-aa87612c237f,55801404-ab1b-5a30-8cea-276434fd9cad,indomain_banded,yc,No Fit,0,
861ed520-1b5f-5cee-9b5c-aa87612c237f__29170d58-2655-558a-8779-e85179b4c589,1,generic,a2,861ed520-1b5f-5cee-9b5c-aa87612c237f,29170d58-2655-558a-8779-e85179b4c589,indomain_banded,yc,Potential Fit,0,
861ed520-1b5f-5cee-9b5c-aa87612c237f__f481bbc8-7d80-5e4a-985c-2c216e556a85,1,generic,a2,861ed520-1b5f-5cee-9b5c-aa87612c237f,f481bbc8-7d80-5e4a-985c-2c216e556a85,indomain_banded,yc,Potential Fit,0,
861ed520-1b5f-5cee-9b5c-aa87612c237f__10021134-c7d0-51c9-9f3f-9da25fc63d56,1,generic,a2,861ed520-1b5f-5cee-9b5c-aa87612c237f,10021134-c7d0-51c9-9f3f-9da25fc63d56,indomain_banded,yc,Potential Fit,0,
861ed520-1b5f-5cee-9b5c-aa87612c237f__ae57c944-ccca-51bb-95f9-10b6bcb93787,1,generic,a2,861ed520-1b5f-5cee-9b5c-aa87612c237f,ae57c944-ccca-51bb-95f9-10b6bcb93787,indomain_banded,yc,No Fit,0,
861ed520-1b5f-5cee-9b5c-aa87612c237f__78bc4803-0958-5ada-9cbf-52c153bcdeb8,1,generic,a2,861ed520-1b5f-5cee-9b5c-aa87612c237f,78bc4803-0958-5ada-9cbf-52c153bcdeb8,indomain_banded,yc,Potential Fit,0,
861ed520-1b5f-5cee-9b5c-aa87612c237f__0fdbb527-53f7-5121-a03c-02d3c574b54c,1,generic,a2,861ed520-1b5f-5cee-9b5c-aa87612c237f,0fdbb527-53f7-5121-a03c-02d3c574b54c,indomain_banded,yc,Potential Fit,0,
93ea44b7-06e8-5f73-86c9-fcf12b8afcca__c1ccce27-0177-52bd-bdbe-906289266cf3,1,generic,a2,93ea44b7-06e8-5f73-86c9-fcf12b8afcca,c1ccce27-0177-52bd-bdbe-906289266cf3,indomain_banded,yc,No Fit,0,
93ea44b7-06e8-5f73-86c9-fcf12b8afcca__09601e8f-50e7-5389-9be2-c1736657e870,1,generic,a2,93ea44b7-06e8-5f73-86c9-fcf12b8afcca,09601e8f-50e7-5389-9be2-c1736657e870,indomain_banded,yc,No Fit,0,
93ea44b7-06e8-5f73-86c9-fcf12b8afcca__5be00ea1-3098-587b-8e81-8dff8e559177,1,generic,a2,93ea44b7-06e8-5f73-86c9-fcf12b8afcca,5be00ea1-3098-587b-8e81-8dff8e559177,indomain_banded,yc,No Fit,0,
93ea44b7-06e8-5f73-86c9-fcf12b8afcca__0782979e-c1fa-5d84-9379-1a946fd6d7c2,1,generic,a2,93ea44b7-06e8-5f73-86c9-fcf12b8afcca,0782979e-c1fa-5d84-9379-1a946fd6d7c2,indomain_banded,yc,Potential Fit,0,
93ea44b7-06e8-5f73-86c9-fcf12b8afcca__9448f69d-de41-5c9f-81d7-4bb555372c29,1,generic,a2,93ea44b7-06e8-5f73-86c9-fcf12b8afcca,9448f69d-de41-5c9f-81d7-4bb555372c29,indomain_banded,yc,Good Fit,1,
93ea44b7-06e8-5f73-86c9-fcf12b8afcca__74915d0f-2c31-5b10-b5b3-983d6abaefea,1,generic,a2,93ea44b7-06e8-5f73-86c9-fcf12b8afcca,74915d0f-2c31-5b10-b5b3-983d6abaefea,indomain_banded,yc,No Fit,0,
93ea44b7-06e8-5f73-86c9-fcf12b8afcca__ec9c3d56-86d2-512a-a1b4-f8a5ba7da544,1,generic,a2,93ea44b7-06e8-5f73-86c9-fcf12b8afcca,ec9c3d56-86d2-512a-a1b4-f8a5ba7da544,indomain_banded,yc,Good Fit,0,
93ea44b7-06e8-5f73-86c9-fcf12b8afcca__8d31878b-9a4b-59ea-9bf4-b90ac401645d,1,generic,a2,93ea44b7-06e8-5f73-86c9-fcf12b8afcca,8d31878b-9a4b-59ea-9bf4-b90ac401645d,indomain_banded,yc,Good Fit,0,
93ea44b7-06e8-5f73-86c9-fcf12b8afcca__72c0508d-68ca-524b-bceb-2571e4bb348c,1,generic,a2,93ea44b7-06e8-5f73-86c9-fcf12b8afcca,72c0508d-68ca-524b-bceb-2571e4bb348c,indomain_banded,yc,No Fit,0,
93ea44b7-06e8-5f73-86c9-fcf12b8afcca__df0f75e4-8656-523a-8681-fdca8f581844,1,generic,a2,93ea44b7-06e8-5f73-86c9-fcf12b8afcca,df0f75e4-8656-523a-8681-fdca8f581844,indomain_banded,yc,Potential Fit,0,
j_bc97fb1bdc9d__r_708f5eca7774,0,a1_recheck,a1,j_bc97fb1bdc9d,r_708f5eca7774,a1_recheck,yc,No Fit,0,
j_bc97fb1bdc9d__r_3f37a16fe433,0,a1_recheck,a1,j_bc97fb1bdc9d,r_3f37a16fe433,a1_recheck,yc,Good Fit,0,
j_601b1be28694__r_3e11bbbda486,0,a1_recheck,a1,j_601b1be28694,r_3e11bbbda486,a1_recheck,yc,No Fit,0,
j_601b1be28694__r_5c04e2270625,0,a1_recheck,a1,j_601b1be28694,r_5c04e2270625,a1_recheck,yc,Potential Fit,0,
j_601b1be28694__r_60d5e723d074,0,a1_recheck,a1,j_601b1be28694,r_60d5e723d074,a1_recheck,yc,Good Fit,0,
j_f4f1a1e6c67d__r_d4231a28f017,0,a1_recheck,a1,j_f4f1a1e6c67d,r_d4231a28f017,a1_recheck,yc,No Fit,0,
j_f5e9f3bdbe1e__r_13af6c5b12ae,0,a1_recheck,a1,j_f5e9f3bdbe1e,r_13af6c5b12ae,a1_recheck,yc,No Fit,0,
j_f5e9f3bdbe1e__r_576a62182bc4,0,a1_recheck,a1,j_f5e9f3bdbe1e,r_576a62182bc4,a1_recheck,yc,No Fit,0,
j_9114d6480e8e__r_e741e1ca6ee8,0,a1_recheck,a1,j_9114d6480e8e,r_e741e1ca6ee8,a1_recheck,yc,No Fit,0,
