pair_id,batch,stratum,jd_id,cv_id,primary_keyword,exp_band,cv_primary_keyword,keyword_match,lexical_band,lexical_score
cd34e6d9-bd4c-526f-ad03-ead383c644c8__7704e412-cf11-5764-ab4d-a93191277e04,1,generic,cd34e6d9-bd4c-526f-ad03-ead383c644c8,7704e412-cf11-5764-ab4d-a93191277e04,Sales,4-6,Sales,True,low,0.056517
cd34e6d9-bd4c-526f-ad03-ead383c644c8__8787b185-c3f4-5e68-95f1-e2727837804b,1,generic,cd34e6d9-bd4c-526f-ad03-ead383c644c8,8787b185-c3f4-5e68-95f1-e2727837804b,Sales,4-6,Sales,True,high,0.13313
cd34e6d9-bd4c-526f-ad03-ead383c644c8__ad5ea57e-eec7-5da2-868c-7429f78e62a7,1,generic,cd34e6d9-bd4c-526f-ad03-ead383c644c8,ad5ea57e-eec7-5da2-868c-7429f78e62a7,Sales,4-6,Sales,True,mid,0.103556
cd34e6d9-bd4c-526f-ad03-ead383c644c8__b6cddfda-38af-5c6b-becd-41a820c304c9,1,generic,cd34e6d9-bd4c-526f-ad03-ead383c644c8,b6cddfda-38af-5c6b-becd-41a820c304c9,Sales,4-6,JavaScript,False,mid,0.048577
cd34e6d9-bd4c-526f-ad03-ead383c644c8__b9310de6-53ef-59f9-9612-480c65d99c58,1,generic,cd34e6d9-bd4c-526f-ad03-ead383c644c8,b9310de6-53ef-59f9-9612-480c65d99c58,Sales,4-6,Sales,True,high,0.125364
cd34e6d9-bd4c-526f-ad03-ead383c644c8__d556bf2a-0cc6-59a2-8968-1ccc8c1ee2b7,1,generic,cd34e6d9-bd4c-526f-ad03-ead383c644c8,d556bf2a-0cc6-59a2-8968-1ccc8c1ee2b7,Sales,4-6,Lead,False,high,0.118904
cd34e6d9-bd4c-526f-ad03-ead383c644c8__fd6f9d71-1578-5207-8b25-cee4beb063d4,1,generic,cd34e6d9-bd4c-526f-ad03-ead383c644c8,fd6f9d71-1578-5207-8b25-cee4beb063d4,Sales,4-6,Sales,True,low,0.055195
cec17645-0014-5960-ac4d-78e5e47ebeee__076105dc-4eb3-5b13-b2fd-b4b1b4b86e9b,1,generic,cec17645-0014-5960-ac4d-78e5e47ebeee,076105dc-4eb3-5b13-b2fd-b4b1b4b86e9b,Project Manager,0-1,Project Manager,True,mid,0.051046
cec17645-0014-5960-ac4d-78e5e47ebeee__23cbb5a1-aa0b-530e-a778-35f35ffb9c74,1,generic,cec17645-0014-5960-ac4d-78e5e47ebeee,23cbb5a1-aa0b-530e-a778-35f35ffb9c74,Project Manager,0-1,Project Manager,True,high,0.071987
cec17645-0014-5960-ac4d-78e5e47ebeee__2c96305a-3d5f-56a1-a438-b08acc919139,1,generic,cec17645-0014-5960-ac4d-78e5e47ebeee,2c96305a-3d5f-56a1-a438-b08acc919139,Project Manager,0-1,Project Manager,True,mid,0.047678
cec17645-0014-5960-ac4d-78e5e47ebeee__47c08bed-89ea-5358-8243-301ad4aa2a14,1,generic,cec17645-0014-5960-ac4d-78e5e47ebeee,47c08bed-89ea-5358-8243-301ad4aa2a14,Project Manager,0-1,Project Manager,True,mid,0.039464
cec17645-0014-5960-ac4d-78e5e47ebeee__6ddec077-343b-5ef1-b857-0c1eda584674,1,generic,cec17645-0014-5960-ac4d-78e5e47ebeee,6ddec077-343b-5ef1-b857-0c1eda584674,Project Manager,0-1,Project Manager,True,high,0.092104
cec17645-0014-5960-ac4d-78e5e47ebeee__8b06938c-3478-542c-8d17-f9084b8d91f0,1,generic,cec17645-0014-5960-ac4d-78e5e47ebeee,8b06938c-3478-542c-8d17-f9084b8d91f0,Project Manager,0-1,Project Manager,True,low,0.030427
cec17645-0014-5960-ac4d-78e5e47ebeee__d95a1b01-7596-5ab4-8cf6-e5fb95f13594,1,generic,cec17645-0014-5960-ac4d-78e5e47ebeee,d95a1b01-7596-5ab4-8cf6-e5fb95f13594,Project Manager,0-1,Project Manager,True,high,0.078854
cec17645-0014-5960-ac4d-78e5e47ebeee__db7b58bd-e63a-58f1-87aa-f39989dc56a4,1,generic,cec17645-0014-5960-ac4d-78e5e47ebeee,db7b58bd-e63a-58f1-87aa-f39989dc56a4,Project Manager,0-1,Project Manager,True,low,0.028554
cec17645-0014-5960-ac4d-78e5e47ebeee__efbfb668-4cca-5f0e-8c82-d4438c7dab1c,1,generic,cec17645-0014-5960-ac4d-78e5e47ebeee,efbfb668-4cca-5f0e-8c82-d4438c7dab1c,Project Manager,0-1,Recruiter,False,mid,0.036887
cec17645-0014-5960-ac4d-78e5e47ebeee__f7d9bbca-8511-52d8-8768-09db4dc149e8,1,generic,cec17645-0014-5960-ac4d-78e5e47ebeee,f7d9bbca-8511-52d8-8768-09db4dc149e8,Project Manager,0-1,Marketing,False,high,0.09261
d8a190bb-1a57-559e-89a4-e63ef1a16713__17a39077-3653-5169-bc4f-a54ddde09f8f,1,generic,d8a190bb-1a57-559e-89a4-e63ef1a16713,17a39077-3653-5169-bc4f-a54ddde09f8f,Marketing,0-1,Marketing,True,mid,0.054457
d8a190bb-1a57-559e-89a4-e63ef1a16713__1ffe959b-0749-5572-a221-0b06d0becfd3,1,generic,d8a190bb-1a57-559e-89a4-e63ef1a16713,1ffe959b-0749-5572-a221-0b06d0becfd3,Marketing,0-1,Marketing,True,low,0.030972
d8a190bb-1a57-559e-89a4-e63ef1a16713__2d6d79a0-4b81-58df-b2a3-cfa0132ed3a9,1,generic,d8a190bb-1a57-559e-89a4-e63ef1a16713,2d6d79a0-4b81-58df-b2a3-cfa0132ed3a9,Marketing,0-1,Marketing,True,mid,0.060877
d8a190bb-1a57-559e-89a4-e63ef1a16713__6ab4089c-eede-521c-adc1-d0d905747d24,1,generic,d8a190bb-1a57-559e-89a4-e63ef1a16713,6ab4089c-eede-521c-adc1-d0d905747d24,Marketing,0-1,Marketing,True,mid,0.045482
d8a190bb-1a57-559e-89a4-e63ef1a16713__7f396603-e171-5856-a721-f1b4a7a7a8c7,1,generic,d8a190bb-1a57-559e-89a4-e63ef1a16713,7f396603-e171-5856-a721-f1b4a7a7a8c7,Marketing,0-1,Design,False,mid,0.040618
d8a190bb-1a57-559e-89a4-e63ef1a16713__81308987-cf54-5227-9923-4634922dd764,1,generic,d8a190bb-1a57-559e-89a4-e63ef1a16713,81308987-cf54-5227-9923-4634922dd764,Marketing,0-1,Android,False,high,0.095956
d8a190bb-1a57-559e-89a4-e63ef1a16713__ba3665d5-646c-5db9-88e3-e42788bcbfa9,1,generic,d8a190bb-1a57-559e-89a4-e63ef1a16713,ba3665d5-646c-5db9-88e3-e42788bcbfa9,Marketing,0-1,Marketing,True,high,0.081124
d8a190bb-1a57-559e-89a4-e63ef1a16713__eb2b23d4-ea93-55c5-a256-efc81e152caa,1,generic,d8a190bb-1a57-559e-89a4-e63ef1a16713,eb2b23d4-ea93-55c5-a256-efc81e152caa,Marketing,0-1,Marketing,True,high,0.083989
d8a190bb-1a57-559e-89a4-e63ef1a16713__fa395bb1-550e-5c97-9998-7aef933b1fdc,1,generic,d8a190bb-1a57-559e-89a4-e63ef1a16713,fa395bb1-550e-5c97-9998-7aef933b1fdc,Marketing,0-1,Marketing,True,high,0.083995
d8a190bb-1a57-559e-89a4-e63ef1a16713__fb85be5d-7144-5f6d-bbaf-9db441e9c778,1,generic,d8a190bb-1a57-559e-89a4-e63ef1a16713,fb85be5d-7144-5f6d-bbaf-9db441e9c778,Marketing,0-1,Marketing,True,low,0.013244
dbd59317-605c-5f86-82ad-32c7eac7e2a5__11e99f67-9a49-5441-9bb8-579beafd5d04,1,generic,dbd59317-605c-5f86-82ad-32c7eac7e2a5,11e99f67-9a49-5441-9bb8-579beafd5d04,Java,4-6,Java,True,mid,0.05647
dbd59317-605c-5f86-82ad-32c7eac7e2a5__15447000-270e-5419-ad9e-499f8cd64082,1,generic,dbd59317-605c-5f86-82ad-32c7eac7e2a5,15447000-270e-5419-ad9e-499f8cd64082,Java,4-6,Java,True,low,0.050005
dbd59317-605c-5f86-82ad-32c7eac7e2a5__1e9b5932-e5fb-55d5-921a-17aad6493c00,1,generic,dbd59317-605c-5f86-82ad-32c7eac7e2a5,1e9b5932-e5fb-55d5-921a-17aad6493c00,Java,4-6,JavaScript,False,mid,0.064231
dbd59317-605c-5f86-82ad-32c7eac7e2a5__20b998a9-6c8f-50d3-925d-ddcc1e49368f,1,generic,dbd59317-605c-5f86-82ad-32c7eac7e2a5,20b998a9-6c8f-50d3-925d-ddcc1e49368f,Java,4-6,Java,True,mid,0.082172
dbd59317-605c-5f86-82ad-32c7eac7e2a5__67b1c500-708c-5a09-948c-e2cbbd884c74,1,generic,dbd59317-605c-5f86-82ad-32c7eac7e2a5,67b1c500-708c-5a09-948c-e2cbbd884c74,Java,4-6,Java,True,high,0.102414
dbd59317-605c-5f86-82ad-32c7eac7e2a5__797978ca-0dda-5c36-a4a3-742a0ab50933,1,generic,dbd59317-605c-5f86-82ad-32c7eac7e2a5,797978ca-0dda-5c36-a4a3-742a0ab50933,Java,4-6,Java,True,high,0.10338
dbd59317-605c-5f86-82ad-32c7eac7e2a5__9258a2d9-1c82-54da-9925-7b8990781546,1,generic,dbd59317-605c-5f86-82ad-32c7eac7e2a5,9258a2d9-1c82-54da-9925-7b8990781546,Java,4-6,Project Manager,False,high,0.079528
dbd59317-605c-5f86-82ad-32c7eac7e2a5__a8ca84fc-5208-5159-be71-f5681b24a1cd,1,generic,dbd59317-605c-5f86-82ad-32c7eac7e2a5,a8ca84fc-5208-5159-be71-f5681b24a1cd,Java,4-6,Java,True,high,0.159153
dbd59317-605c-5f86-82ad-32c7eac7e2a5__ae7e29dd-69d7-5998-aa6e-4cefb704ffd7,1,generic,dbd59317-605c-5f86-82ad-32c7eac7e2a5,ae7e29dd-69d7-5998-aa6e-4cefb704ffd7,Java,4-6,Java,True,mid,0.08875
dbd59317-605c-5f86-82ad-32c7eac7e2a5__bc249f8f-e754-5941-a708-f82a26b29b54,1,generic,dbd59317-605c-5f86-82ad-32c7eac7e2a5,bc249f8f-e754-5941-a708-f82a26b29b54,Java,4-6,Java,True,low,0.048156
df5bdaf7-8af6-5cd1-90d2-d312effb9253__20436e2e-72fb-5dd9-8f4d-861104db4467,1,generic,df5bdaf7-8af6-5cd1-90d2-d312effb9253,20436e2e-72fb-5dd9-8f4d-861104db4467,JavaScript,4-6,Marketing,False,high,0.078835
df5bdaf7-8af6-5cd1-90d2-d312effb9253__403718f4-9f02-5a22-a2dc-9742f799c72e,1,generic,df5bdaf7-8af6-5cd1-90d2-d312effb9253,403718f4-9f02-5a22-a2dc-9742f799c72e,JavaScript,4-6,JavaScript,True,high,0.096246
df5bdaf7-8af6-5cd1-90d2-d312effb9253__4af85b34-8264-5f8b-a753-ae7fd13c2a35,1,generic,df5bdaf7-8af6-5cd1-90d2-d312effb9253,4af85b34-8264-5f8b-a753-ae7fd13c2a35,JavaScript,4-6,JavaScript,True,low,0.032709
df5bdaf7-8af6-5cd1-90d2-d312effb9253__4be663f6-78a0-571f-a6df-69a4e80bd7a0,1,generic,df5bdaf7-8af6-5cd1-90d2-d312effb9253,4be663f6-78a0-571f-a6df-69a4e80bd7a0,JavaScript,4-6,JavaScript,True,high,0.106634
df5bdaf7-8af6-5cd1-90d2-d312effb9253__63607f63-dbb2-53c4-93df-c5ad3fd479e8,1,generic,df5bdaf7-8af6-5cd1-90d2-d312effb9253,63607f63-dbb2-53c4-93df-c5ad3fd479e8,JavaScript,4-6,Marketing,False,mid,0.064322
df5bdaf7-8af6-5cd1-90d2-d312effb9253__75b6a497-ac18-56f6-ae36-b937e1258754,1,generic,df5bdaf7-8af6-5cd1-90d2-d312effb9253,75b6a497-ac18-56f6-ae36-b937e1258754,JavaScript,4-6,JavaScript,True,low,0.027401
df5bdaf7-8af6-5cd1-90d2-d312effb9253__9f7fb0ee-3c9d-5943-8337-3bf4feac7d9f,1,generic,df5bdaf7-8af6-5cd1-90d2-d312effb9253,9f7fb0ee-3c9d-5943-8337-3bf4feac7d9f,JavaScript,4-6,JavaScript,True,mid,0.068079
df5bdaf7-8af6-5cd1-90d2-d312effb9253__a3a74f30-4dc4-5508-98b4-bc37a4533b2d,1,generic,df5bdaf7-8af6-5cd1-90d2-d312effb9253,a3a74f30-4dc4-5508-98b4-bc37a4533b2d,JavaScript,4-6,JavaScript,True,mid,0.066815
df5bdaf7-8af6-5cd1-90d2-d312effb9253__a6692210-0397-5f26-8b4e-0c9bfe642e65,1,generic,df5bdaf7-8af6-5cd1-90d2-d312effb9253,a6692210-0397-5f26-8b4e-0c9bfe642e65,JavaScript,4-6,JavaScript,True,mid,0.062085
df5bdaf7-8af6-5cd1-90d2-d312effb9253__f53703a3-8e52-5a80-8ebc-f72f6f032918,1,generic,df5bdaf7-8af6-5cd1-90d2-d312effb9253,f53703a3-8e52-5a80-8ebc-f72f6f032918,JavaScript,4-6,JavaScript,True,high,0.090746
e9cd4e0d-1104-5954-b7b7-cef596d5a5ae__22145491-8b35-55c1-bf85-d5ca7d75458d,1,generic,e9cd4e0d-1104-5954-b7b7-cef596d5a5ae,22145491-8b35-55c1-bf85-d5ca7d75458d,QA,0-1,QA,True,high,0.082027
e9cd4e0d-1104-5954-b7b7-cef596d5a5ae__419f00bf-896a-537c-99ee-1f7d08547108,1,generic,e9cd4e0d-1104-5954-b7b7-cef596d5a5ae,419f00bf-896a-537c-99ee-1f7d08547108,QA,0-1,QA,True,low,0.032399
e9cd4e0d-1104-5954-b7b7-cef596d5a5ae__53fcccc4-4f70-5ef6-955f-c54285766934,1,generic,e9cd4e0d-1104-5954-b7b7-cef596d5a5ae,53fcccc4-4f70-5ef6-955f-c54285766934,QA,0-1,.NET,False,mid,0.036492
e9cd4e0d-1104-5954-b7b7-cef596d5a5ae__60cad7d6-c0e6-5ad0-9166-660b70bb0b6c,1,generic,e9cd4e0d-1104-5954-b7b7-cef596d5a5ae,60cad7d6-c0e6-5ad0-9166-660b70bb0b6c,QA,0-1,QA,True,high,0.085857
e9cd4e0d-1104-5954-b7b7-cef596d5a5ae__65de8b73-1f47-503d-8d6b-74999467c5a2,1,generic,e9cd4e0d-1104-5954-b7b7-cef596d5a5ae,65de8b73-1f47-503d-8d6b-74999467c5a2,QA,0-1,QA,True,high,0.086976
e9cd4e0d-1104-5954-b7b7-cef596d5a5ae__6b46051c-6c6d-5f6c-aab2-f54d8b513dfb,1,generic,e9cd4e0d-1104-5954-b7b7-cef596d5a5ae,6b46051c-6c6d-5f6c-aab2-f54d8b513dfb,QA,0-1,QA,True,mid,0.044574
e9cd4e0d-1104-5954-b7b7-cef596d5a5ae__751ef1b9-fba5-570b-9ebe-91b4266fa1f6,1,generic,e9cd4e0d-1104-5954-b7b7-cef596d5a5ae,751ef1b9-fba5-570b-9ebe-91b4266fa1f6,QA,0-1,.NET,False,high,0.094961
e9cd4e0d-1104-5954-b7b7-cef596d5a5ae__7896a6e0-53f7-5b6f-b245-5c7f55d17b67,1,generic,e9cd4e0d-1104-5954-b7b7-cef596d5a5ae,7896a6e0-53f7-5b6f-b245-5c7f55d17b67,QA,0-1,QA,True,mid,0.052129
e9cd4e0d-1104-5954-b7b7-cef596d5a5ae__800417ab-e081-5b35-9709-ee3370e8b032,1,generic,e9cd4e0d-1104-5954-b7b7-cef596d5a5ae,800417ab-e081-5b35-9709-ee3370e8b032,QA,0-1,QA,True,mid,0.045706
e9cd4e0d-1104-5954-b7b7-cef596d5a5ae__f2c437dd-3cba-56dd-8607-37f7bb346833,1,generic,e9cd4e0d-1104-5954-b7b7-cef596d5a5ae,f2c437dd-3cba-56dd-8607-37f7bb346833,QA,0-1,QA,True,low,0.033984
eb13616d-1be6-5a9b-bd19-e7e9d27d500a__1093937a-bfc0-5cb8-a58d-40a6d6fea922,1,generic,eb13616d-1be6-5a9b-bd19-e7e9d27d500a,1093937a-bfc0-5cb8-a58d-40a6d6fea922,Other,2-3,Other,True,mid,0.044548
eb13616d-1be6-5a9b-bd19-e7e9d27d500a__138b5d15-0599-5bd3-8a0b-106788133582,1,generic,eb13616d-1be6-5a9b-bd19-e7e9d27d500a,138b5d15-0599-5bd3-8a0b-106788133582,Other,2-3,Other,True,high,0.15767
eb13616d-1be6-5a9b-bd19-e7e9d27d500a__6e8fd565-5bac-5116-bed2-dd616d3b6f46,1,generic,eb13616d-1be6-5a9b-bd19-e7e9d27d500a,6e8fd565-5bac-5116-bed2-dd616d3b6f46,Other,2-3,Other,True,high,0.058021
eb13616d-1be6-5a9b-bd19-e7e9d27d500a__8b435e93-fbff-5bbf-a858-f2cc355869e1,1,generic,eb13616d-1be6-5a9b-bd19-e7e9d27d500a,8b435e93-fbff-5bbf-a858-f2cc355869e1,Other,2-3,Other,True,high,0.082854
eb13616d-1be6-5a9b-bd19-e7e9d27d500a__934aa88e-06e6-5b7b-9c17-e3720d61c0c7,1,generic,eb13616d-1be6-5a9b-bd19-e7e9d27d500a,934aa88e-06e6-5b7b-9c17-e3720d61c0c7,Other,2-3,DevOps,False,high,0.089727
eb13616d-1be6-5a9b-bd19-e7e9d27d500a__9b5b5412-1470-5ffc-91d4-95e07742f548,1,generic,eb13616d-1be6-5a9b-bd19-e7e9d27d500a,9b5b5412-1470-5ffc-91d4-95e07742f548,Other,2-3,Other,True,mid,0.040224
eb13616d-1be6-5a9b-bd19-e7e9d27d500a__a0a8b5b1-b482-58ec-b039-860d0b0b46c9,1,generic,eb13616d-1be6-5a9b-bd19-e7e9d27d500a,a0a8b5b1-b482-58ec-b039-860d0b0b46c9,Other,2-3,Other,True,mid,0.030735
eb13616d-1be6-5a9b-bd19-e7e9d27d500a__ab289407-1399-5791-9858-127dbc91d8e4,1,generic,eb13616d-1be6-5a9b-bd19-e7e9d27d500a,ab289407-1399-5791-9858-127dbc91d8e4,Other,2-3,Other,True,low,0.007374
eb13616d-1be6-5a9b-bd19-e7e9d27d500a__cca4d4c6-a85a-5ea0-95d8-3ecfacad88f9,1,generic,eb13616d-1be6-5a9b-bd19-e7e9d27d500a,cca4d4c6-a85a-5ea0-95d8-3ecfacad88f9,Other,2-3,Other,True,low,0.00603
eb13616d-1be6-5a9b-bd19-e7e9d27d500a__f7224b08-5c5d-5890-a631-869e00a68abb,1,generic,eb13616d-1be6-5a9b-bd19-e7e9d27d500a,f7224b08-5c5d-5890-a631-869e00a68abb,Other,2-3,Python,False,mid,0.052624
eb34811e-627e-5eae-b16b-4c90f7b97162__01df051c-6281-5e68-b6f0-8b984ac2ddc3,1,generic,eb34811e-627e-5eae-b16b-4c90f7b97162,01df051c-6281-5e68-b6f0-8b984ac2ddc3,Sales,0-1,Sales,True,high,0.114097
eb34811e-627e-5eae-b16b-4c90f7b97162__571a6955-10da-5826-9223-f45db6371b55,1,generic,eb34811e-627e-5eae-b16b-4c90f7b97162,571a6955-10da-5826-9223-f45db6371b55,Sales,0-1,Sales,True,low,0.050982
eb34811e-627e-5eae-b16b-4c90f7b97162__7da7583c-231f-5b23-95cb-d8dcdd6743f8,1,generic,eb34811e-627e-5eae-b16b-4c90f7b97162,7da7583c-231f-5b23-95cb-d8dcdd6743f8,Sales,0-1,Sales,True,high,0.105987
eb34811e-627e-5eae-b16b-4c90f7b97162__7dc97ffe-4aca-55db-a58b-e6856d5e4cac,1,generic,eb34811e-627e-5eae-b16b-4c90f7b97162,7dc97ffe-4aca-55db-a58b-e6856d5e4cac,Sales,0-1,Sales,True,mid,0.079761
eb34811e-627e-5eae-b16b-4c90f7b97162__98932f26-ce6c-5932-88eb-df0720b5e752,1,generic,eb34811e-627e-5eae-b16b-4c90f7b97162,98932f26-ce6c-5932-88eb-df0720b5e752,Sales,0-1,Sales,True,mid,0.060188
eb34811e-627e-5eae-b16b-4c90f7b97162__bc495dfc-1fc1-5f22-be90-90d1b751e31c,1,generic,eb34811e-627e-5eae-b16b-4c90f7b97162,bc495dfc-1fc1-5f22-be90-90d1b751e31c,Sales,0-1,Sales,True,low,0.035759
eb34811e-627e-5eae-b16b-4c90f7b97162__c52a42b5-b422-51a0-b461-25ae09c24bd4,1,generic,eb34811e-627e-5eae-b16b-4c90f7b97162,c52a42b5-b422-51a0-b461-25ae09c24bd4,Sales,0-1,Sales,True,high,0.086984
eb34811e-627e-5eae-b16b-4c90f7b97162__e3de6473-003f-5a63-b7ee-e4a0415a6dd4,1,generic,eb34811e-627e-5eae-b16b-4c90f7b97162,e3de6473-003f-5a63-b7ee-e4a0415a6dd4,Sales,0-1,Design,False,high,0.067153
eb34811e-627e-5eae-b16b-4c90f7b97162__e8074212-f0ad-5709-9f81-bb2c9e13dcaa,1,generic,eb34811e-627e-5eae-b16b-4c90f7b97162,e8074212-f0ad-5709-9f81-bb2c9e13dcaa,Sales,0-1,HR,False,mid,0.053135
eb34811e-627e-5eae-b16b-4c90f7b97162__eb2f3534-889a-5df2-a7bc-087ebac9e9ae,1,generic,eb34811e-627e-5eae-b16b-4c90f7b97162,eb2f3534-889a-5df2-a7bc-087ebac9e9ae,Sales,0-1,Sales,True,mid,0.078002
ecad0df2-46d2-5a14-95c5-788b8136f83c__184ba62c-5736-5b3e-a4ea-ad274d785371,1,generic,ecad0df2-46d2-5a14-95c5-788b8136f83c,184ba62c-5736-5b3e-a4ea-ad274d785371,Java,2-3,Java,True,high,0.097344
ecad0df2-46d2-5a14-95c5-788b8136f83c__23cc8da8-ab71-5797-a310-b4709f078fbe,1,generic,ecad0df2-46d2-5a14-95c5-788b8136f83c,23cc8da8-ab71-5797-a310-b4709f078fbe,Java,2-3,Java,True,high,0.089862
ecad0df2-46d2-5a14-95c5-788b8136f83c__5c032033-b1f3-503a-96d8-aadc2761b716,1,generic,ecad0df2-46d2-5a14-95c5-788b8136f83c,5c032033-b1f3-503a-96d8-aadc2761b716,Java,2-3,Java,True,low,0.037557
ecad0df2-46d2-5a14-95c5-788b8136f83c__6cca647e-69c3-5d09-a828-c1fd6860f141,1,generic,ecad0df2-46d2-5a14-95c5-788b8136f83c,6cca647e-69c3-5d09-a828-c1fd6860f141,Java,2-3,QA,False,mid,0.060303
ecad0df2-46d2-5a14-95c5-788b8136f83c__6e17928a-c034-575a-8a33-f80bd0fb2b87,1,generic,ecad0df2-46d2-5a14-95c5-788b8136f83c,6e17928a-c034-575a-8a33-f80bd0fb2b87,Java,2-3,JavaScript,False,high,0.064745
ecad0df2-46d2-5a14-95c5-788b8136f83c__73eb3a71-91c0-5b7d-a037-20b39dbba1f6,1,generic,ecad0df2-46d2-5a14-95c5-788b8136f83c,73eb3a71-91c0-5b7d-a037-20b39dbba1f6,Java,2-3,Java,True,mid,0.071429
ecad0df2-46d2-5a14-95c5-788b8136f83c__a7ce6c66-8f6b-544a-a39b-1858dffcbe6b,1,generic,ecad0df2-46d2-5a14-95c5-788b8136f83c,a7ce6c66-8f6b-544a-a39b-1858dffcbe6b,Java,2-3,Java,True,high,0.112907
ecad0df2-46d2-5a14-95c5-788b8136f83c__c4a2a4b2-591b-5964-8efb-5ebde824ab05,1,generic,ecad0df2-46d2-5a14-95c5-788b8136f83c,c4a2a4b2-591b-5964-8efb-5ebde824ab05,Java,2-3,Java,True,mid,0.075463
ecad0df2-46d2-5a14-95c5-788b8136f83c__d1c19bdd-856a-5c6e-999c-7495eb471479,1,generic,ecad0df2-46d2-5a14-95c5-788b8136f83c,d1c19bdd-856a-5c6e-999c-7495eb471479,Java,2-3,Java,True,low,0.037168
ecad0df2-46d2-5a14-95c5-788b8136f83c__dfc37872-0d4b-5597-b4af-fb5603ba36e6,1,generic,ecad0df2-46d2-5a14-95c5-788b8136f83c,dfc37872-0d4b-5597-b4af-fb5603ba36e6,Java,2-3,Java,True,mid,0.06094
f8fe22f9-ed0b-57d8-8470-e709363a1e32__003b3db8-11b0-559a-a47f-4ffbdc636d7c,1,generic,f8fe22f9-ed0b-57d8-8470-e709363a1e32,003b3db8-11b0-559a-a47f-4ffbdc636d7c,Support,0-1,HR,False,high,0.059575
f8fe22f9-ed0b-57d8-8470-e709363a1e32__1c4a5279-82a0-54b8-a1c9-9462eb657c92,1,generic,f8fe22f9-ed0b-57d8-8470-e709363a1e32,1c4a5279-82a0-54b8-a1c9-9462eb657c92,Support,0-1,Support,True,low,0.042066
f8fe22f9-ed0b-57d8-8470-e709363a1e32__2f32798e-d1a2-5fae-9353-53cabb5b5db9,1,generic,f8fe22f9-ed0b-57d8-8470-e709363a1e32,2f32798e-d1a2-5fae-9353-53cabb5b5db9,Support,0-1,Support,True,low,0.037988
f8fe22f9-ed0b-57d8-8470-e709363a1e32__356da634-2ce7-5868-8bb3-ea2e5af44a29,1,generic,f8fe22f9-ed0b-57d8-8470-e709363a1e32,356da634-2ce7-5868-8bb3-ea2e5af44a29,Support,0-1,Support,True,high,0.079794
f8fe22f9-ed0b-57d8-8470-e709363a1e32__36733bdc-ed04-5b04-b402-58bf774c9976,1,generic,f8fe22f9-ed0b-57d8-8470-e709363a1e32,36733bdc-ed04-5b04-b402-58bf774c9976,Support,0-1,Support,True,mid,0.064781
f8fe22f9-ed0b-57d8-8470-e709363a1e32__94aeb14f-c6ca-5ee9-9757-d40da10f379d,1,generic,f8fe22f9-ed0b-57d8-8470-e709363a1e32,94aeb14f-c6ca-5ee9-9757-d40da10f379d,Support,0-1,Support,True,high,0.088887
f8fe22f9-ed0b-57d8-8470-e709363a1e32__baa1e7fb-35ea-512a-ab7f-53fe7e625612,1,generic,f8fe22f9-ed0b-57d8-8470-e709363a1e32,baa1e7fb-35ea-512a-ab7f-53fe7e625612,Support,0-1,Support,True,mid,0.046044
f8fe22f9-ed0b-57d8-8470-e709363a1e32__d513a119-8b7c-588c-a4f8-775adf341919,1,generic,f8fe22f9-ed0b-57d8-8470-e709363a1e32,d513a119-8b7c-588c-a4f8-775adf341919,Support,0-1,Sales,False,mid,0.032663
f8fe22f9-ed0b-57d8-8470-e709363a1e32__e2f36843-8ae2-50b8-add7-f61c68588d8b,1,generic,f8fe22f9-ed0b-57d8-8470-e709363a1e32,e2f36843-8ae2-50b8-add7-f61c68588d8b,Support,0-1,Support,True,mid,0.065825
f8fe22f9-ed0b-57d8-8470-e709363a1e32__ffe18c6d-fcd2-5476-8cf5-c915f7277a4e,1,generic,f8fe22f9-ed0b-57d8-8470-e709363a1e32,ffe18c6d-fcd2-5476-8cf5-c915f7277a4e,Support,0-1,Support,True,high,0.072693
0b04e287-8e84-594b-b448-98ab6725580f__1d5228f9-d77a-5b0c-af9b-80c0cd1848f3,2,targeted,0b04e287-8e84-594b-b448-98ab6725580f,1d5228f9-d77a-5b0c-af9b-80c0cd1848f3,Data Engineer,0-1,Data Engineer,True,low,0.030652
0b04e287-8e84-594b-b448-98ab6725580f__340fde1d-aa87-5f15-83f2-0d5c4689d876,2,targeted,0b04e287-8e84-594b-b448-98ab6725580f,340fde1d-aa87-5f15-83f2-0d5c4689d876,Data Engineer,0-1,JavaScript,False,mid,0.03869
0b04e287-8e84-594b-b448-98ab6725580f__442a484c-b14b-509e-b136-2b96f209f22b,2,targeted,0b04e287-8e84-594b-b448-98ab6725580f,442a484c-b14b-509e-b136-2b96f209f22b,Data Engineer,0-1,Data Engineer,True,low,0.033518
0b04e287-8e84-594b-b448-98ab6725580f__4d06e60d-1ca9-5ca9-b89a-fe9bfcbef683,2,targeted,0b04e287-8e84-594b-b448-98ab6725580f,4d06e60d-1ca9-5ca9-b89a-fe9bfcbef683,Data Engineer,0-1,Data Engineer,True,high,0.129628
0b04e287-8e84-594b-b448-98ab6725580f__5fa2ee92-e34b-51f4-89df-f57eeae6ffcb,2,targeted,0b04e287-8e84-594b-b448-98ab6725580f,5fa2ee92-e34b-51f4-89df-f57eeae6ffcb,Data Engineer,0-1,Data Engineer,True,high,0.13185
